	word	correct	n1	suggest
6060	وقد		0.0	
6061	دُفنت		0.0	
6062	هناك		0.0	
6063	،		0.0	
6064	ليتمّ		0.0	
6065	بعد		0.0	
6066	الاستقلال		0.0	
6067	نقل		0.0	
6068	رفاتها		0.0	
6069	إلى		0.0	
6070	مقبرة		0.0	
6071	العالية		0.0	
6072	بالجزائر		0.0	
6073	العاصمة		0.0	
6074	.\n		0.0	
6075	أعادت		0.0	
6076	تعريف		0.0	
6077	دور		0.0	
6078	المرأة		0.0	
6079	في		0.0	
6080	المجتمع		0.0	
6081	القبليّ		0.0	
6082	المحافظ		0.0	
6083	\n		0.0	
6084	\n		0.0	
6085	ينتشر		0.0	
6086	عند		0.0	
6087	الكثيرين		0.0	
6088	عند		0.0	
6089	الحديث		0.0	
6090	عن		0.0	
6091	المقاومات		0.0	
6092	الشعبيّة		0.0	
6093	والثورات		0.0	
6094	ضد		0.0	
6095	الاحتلال		0.0	
6096	الفرنسيّ		0.0	
6097	في		0.0	
6098	الجزائر		0.0	
6099	فكرة		0.0	
6100	تفيد		0.0	
6101	بأن		0.0	
6102	الزوايا		0.0	
6103	الصوفيّة		0.0	
6104	كانت		0.0	
6105	مؤيّة		2.0	مؤيدة;مؤيمة
6106	للاحتلال		0.0	
6107	،		0.0	
6108	وأن		0.0	
6109	الفرنسيين		0.0	
6110	استخدموا		0.0	
6111	مكانتها		0.0	
6112	الدينية		0.0	
6113	عند		0.0	
6114	السكّان		0.0	
6115	من		0.0	
6116	أجل		0.0	
6117	شرعنة		9.0	شرعنه;شرعن;شرعة;فرعنة;شرعنك;شرعنا;شرعني;شرعية;شرعن ة
6118	وجوده		0.0	
6119	دينيًّا		0.0	
6120	،		0.0	
6121	من		0.0	
6122	خلال		0.0	
6123	استصدار		0.0	
6124	فتاوى		0.0	
6125	تفيد		0.0	
6126	بتحريم		0.0	
6127	الخروج		0.0	
6128	على		0.0	
6129	الحاكم		0.0	
6130	الفرنسيّ		0.0	
6131	أو		0.0	
6132	تصوير		0.0	
6133	الاحتلال		0.0	
6134	الفرنسيّ		0.0	
6135	باعتباره		0.0	
6136	قضاء		0.0	
6137	وقدرًا		0.0	
6138	لا		0.0	
6139	يجوز		0.0	
6140	الاعتراض		0.0	
6141	عليه		0.0	
6142	.\n		0.0	
6143	\n		0.0	
6144	وهذه		0.0	
6145	فكرة		0.0	
6146	بعيدة		0.0	
6147	عن		0.0	
6148	الدقّة		0.0	
6149	،		0.0	
6150	وتقع		0.0	
6151	في		0.0	
6152	الاختصار		0.0	
6153	المخلّ		0.0	
6154	الذي		0.0	
6155	يتجاهل		0.0	
6156	تعقيد		0.0	
6157	التاريخ		0.0	
6158	،		0.0	
6159	فالزوايا		0.0	
6160	الصوفيّة		0.0	
6161	،		0.0	
6162	كما		0.0	
6163	في		0.0	
6164	حالة		0.0	
6165	لالة		15.0	لأله;لألت;لإله;لآلة;لآله;لآلت;بالة;لتلة;لغلة;لابة;لافة;لذالة;لضالة;ضلالة;لصالة
6166	فاطمة		0.0	
6167	نسومر		15.0	سنورم;وسنمر;تسومر;وسومر;نسوم;نسور;نسمر;سومر;سومرن;ونسمر;فسومر;نسومه;نسومك;نسومن;نستمر
6168	-		0.0	
6169	التي		0.0	
6170	كان		0.0	
6171	والدها		0.0	
6172	شيخ		0.0	
6173	زاوية		0.0	
6174	-		0.0	
6175	كانت		0.0	
6176	هي		0.0	
6177	أبرز		0.0	
6178	مؤسسات		0.0	
6179	المجتمع		0.0	
6180	التقليدي		0.0	
6181	من		0.0	
6182	أجل		0.0	
6183	حشد		0.0	
6184	الشباب		0.0	
6185	والطلبة		0.0	
6186	لدعم		0.0	
6187	الانتفاضات		0.0	
6188	ضد		0.0	
6189	الاستعمار		0.0	
6190	الفرنسي		0.0	
6191	.\n		0.0	
6192	\n		0.0	
6193	بالإضافة		0.0	
6194	إلى		0.0	
6195	ذلك		0.0	
6196	فإن		0.0	
6197	نموذج		0.0	
6198	لالة		15.0	لأله;لألت;لإله;لآلة;لآله;لآلت;بالة;لتلة;لغلة;لابة;لافة;لذالة;لضالة;ضلالة;لصالة
6199	فاطمة		0.0	
6200	نسومر		15.0	سنورم;وسنمر;تسومر;وسومر;نسوم;نسور;نسمر;سومر;سومرن;ونسمر;فسومر;نسومه;نسومك;نسومن;نستمر
6201	،		0.0	
6202	يتحدّى		0.0	
6203	الأفكار		0.0	
6204	المسبقة		0.0	
6205	عن		0.0	
6206	المجتمع		0.0	
6207	الإسلامي		0.0	
6208	التقليديّ		0.0	
6209	في		0.0	
6210	المخيال		15.0	المخايل;المخيل;الميال;الخيال;المخالي;المكيال;المخيان;المخيات;الأخيال;الإخيال;الم خيال;المخ يال;الميا;خيالي;خيال
6211	الغربي		0.0	
6212	قبل		0.0	
6213	300		0.0	
6214	سنة		0.0	
6215	،		0.0	
6216	الذي		0.0	
6217	تُضطهد		0.0	
6218	فيه		0.0	
6219	المرأة		0.0	
6220	،		0.0	
6221	والتي		0.0	
6222	لا		0.0	
6223	مكان		0.0	
6224	لها		0.0	
6225	في		0.0	
6226	القرارات		0.0	
6227	الحاسمة		0.0	
6228	كقرار		0.0	
6229	الحرب		0.0	
6230	والسلم		0.0	
6231	الذي		0.0	
6232	يعتبر		0.0	
6233	حكرًا		0.0	
6234	للرجال		0.0	
6235	،		0.0	
6236	فنجد		0.0	
6237	أن		0.0	
6238	لالة		15.0	لأله;لألت;لإله;لآلة;لآله;لآلت;بالة;لتلة;لغلة;لابة;لافة;لذالة;لضالة;ضلالة;لصالة
6239	فاطمة		0.0	
6240	كانت		0.0	
6241	تقود		0.0	
6242	عشرات		0.0	
6243	الرجال		0.0	
6244	جنبًا		0.0	
6245	إلى		0.0	
6246	جنب		0.0	
6247	من		0.0	
6248	أجل		0.0	
6249	صدّ		0.0	
6250	قوّات		0.0	
6251	الغزاة		0.0	
6252	،		0.0	
6253	حتّى		0.0	
6254	صار		0.0	
6255	اسمها		0.0	
6256	يضرب		0.0	
6257	به		0.0	
6258	المثل		0.0	
6259	في		0.0	
6260	الشجاعة		0.0	
6261	والقيادة		0.0	
6262	.\n		0.0	
6263	\n		0.0	
6264	\n		0.0	
6265	***************\n		0.0	
6266	«		0.0	
6267	موندافريك		1.0	نداريك
6268	»:		0.0	
6269	الجيش		0.0	
6270	ورجال		0.0	
6271	الأعمال		0.0	
6272	كلمتا		0.0	
6273	السر		0.0	
6274	في		0.0	
6275	إقالة		0.0	
6276	الوزير		0.0	
6277	الأول		0.0	
6278	الجزائري		0.0	
6279	\n		0.0	
6280	--		0.0	
6281	عبد		0.0	
6282	الله		0.0	
6283	كمال		0.0	
6284	\n		0.0	
6285	نشر		0.0	
6286	موقع		0.0	
6287	«		0.0	
6288	موندافريك		1.0	نداريك
6289	»		0.0	
6290	الفرنسي		0.0	
6291	المتخصص		0.0	
6292	في		0.0	
6293	الشؤون		0.0	
6294	الأفريقية		0.0	
6295	تقريرًا		0.0	
6296	صحافيًا		0.0	
6297	حول		0.0	
6298	أسباب		0.0	
6299	إقالة		0.0	
6300	الوزير		0.0	
6301	الأول		0.0	
6302	الجزائري		0.0	
6303	عبد		0.0	
6304	المجيد		0.0	
6305	تبون		0.0	
6306	،		0.0	
6307	وأشار		0.0	
6308	التقرير		0.0	
6309	إلى		0.0	
6310	أن		0.0	
6311	تضييق		0.0	
6312	الوزير		0.0	
6313	الأول		0.0	
6314	على		0.0	
6315	رجال		0.0	
6316	الأعمال		0.0	
6317	القريبين		0.0	
6318	من		0.0	
6319	شقيق		0.0	
6320	رئيس		0.0	
6321	الجمهورية		0.0	
6322	كان		0.0	
6323	من		0.0	
6324	بين		0.0	
6325	أهم		0.0	
6326	أسباب		0.0	
6327	إقالته		0.0	
6328	،		0.0	
6329	كما		0.0	
6330	أن		0.0	
6331	التقرير		0.0	
6332	تطرّق		0.0	
6333	لتأثيرات		0.0	
6334	المؤسسة		0.0	
6335	العسكرية		0.0	
6336	في		0.0	
6337	اختيار		0.0	
6338	الرئيس		0.0	
6339	القادم		0.0	
6340	.\n		0.0	
6341	\n		0.0	
6342	ثلاثة		0.0	
6343	أشهر		0.0	
6344	فقط		0.0	
6345	مرت		0.0	
6346	منذ		0.0	
6347	تنصيبه		0.0	
6348	،		0.0	
6349	أقيل		0.0	
6350	الوزير		0.0	
6351	الأول		0.0	
6352	الجزائري		0.0	
6353	عبد		0.0	
6354	المجيد		0.0	
6355	تبون		0.0	
6356	من		0.0	
6357	الوزارة		0.0	
6358	الأولى		0.0	
6359	.		0.0	
6360	يأتي		0.0	
6361	هذا		0.0	
6362	في		0.0	
6363	سياق		0.0	
6364	سياسي		0.0	
6365	مأزوم		11.0	وأزمم;مأموم;مأزم;أزموم;ومأزم;مهزوم;مخزوم;محزوم;مجزوم;مأزور;مرزوم
6366	،		0.0	
6367	في		0.0	
6368	بلد		0.0	
6369	مشغول		0.0	
6370	بقضية		0.0	
6371	خلافة		0.0	
6372	الرئيس		0.0	
6373	المغيّب		0.0	
6374	بفعل		0.0	
6375	المرض		0.0	
6376	.\n		0.0	
6377	\n		0.0	
6378	اقرأ		0.0	
6379	أيضًا		0.0	
6380	:		0.0	
6381	هل		0.0	
6382	يترشح		0.0	
6383	بوتفليقة		1.0	تفليقيات
6384	لعهدة		0.0	
6385	خامسة		0.0	
6386	؟		0.0	
6387	5		0.0	
6388	أسرار		0.0	
6389	عن		0.0	
6390	الجزائر		0.0	
6391	يكشفها		0.0	
6392	تقرير		0.0	
6393	برلماني		0.0	
6394	فرنسي		0.0	
6395	\n		0.0	
6396	لماذا		0.0	
6397	أقيل		0.0	
6398	تبون		0.0	
6399	من		0.0	
6400	منصبه		0.0	
6401	بهذه		0.0	
6402	السرعة		0.0	
6403	؟\n		0.0	
6404	\n		0.0	
6405	يجيب		0.0	
6406	التقرير		0.0	
6407	بأن		0.0	
6408	هنالك		0.0	
6409	الكثير		0.0	
6410	من		0.0	
6411	التفسيرات		0.0	
6412	التي		0.0	
6413	أعطيت		0.0	
6414	حول		0.0	
6415	هذه		0.0	
6416	الإقالة		0.0	
6417	القاسية		0.0	
6418	.		0.0	
6419	ويضيف		0.0	
6420	أن		0.0	
6421	الوزير		0.0	
6422	الأول		0.0	
6423	لعب		0.0	
6424	بالنار		0.0	
6425	،		0.0	
6426	حيث		0.0	
6427	فرض		0.0	
6428	نفسه		0.0	
6429	كـ		0.0	
6430	«		0.0	
6431	فارس		0.0	
6432	أبيض		0.0	
6433	»		0.0	
6434	يتصدى		0.0	
6435	للفساد		0.0	
6436	.«		0.0	
6437	كان		0.0	
6438	الخطأ		0.0	
6439	الذي		0.0	
6440	أطاح		0.0	
6441	بتبون		15.0	وتببن;بوبتن;بنبوت;يتبون;لتبون;بتلون;بتبن;بتون;ببون;تبون;تبوبن;وبتبن;بتصون;فتبون;بتبدن
6442	صرامته		0.0	
6443	القوية		0.0	
6444	في		0.0	
6445	مواجهة		0.0	
6446	رجال		0.0	
6447	الأعمال		0.0	
6448	على		0.0	
6449	رأسهم		0.0	
6450	علي		0.0	
6451	حداد		0.0	
6452	رئيس		0.0	
6453	منتدى		0.0	
6454	رؤساء		0.0	
6455	المؤسسات		0.0	
6456	»		0.0	
6457	حسبما		0.0	
6458	أشار		0.0	
6459	مصدر		0.0	
6460	مقرّب		0.0	
6461	من		0.0	
6462	الوزير		0.0	
6463	الأول		0.0	
6464	السابق		0.0	
6465	.		0.0	
6466	ويضيف		0.0	
6467	المصدر		0.0	
6468	:\n		0.0	
6469	\n		0.0	
6470	فور		0.0	
6471	مجيئه		0.0	
6472	،		0.0	
6473	أراد		0.0	
6474	تبون		0.0	
6475	أن		0.0	
6476	يثبت		0.0	
6477	أنه		0.0	
6478	المسؤول		0.0	
6479	الفعلي		0.0	
6480	في		0.0	
6481	الحكومة		0.0	
6482	بإزاحته		0.0	
6483	الأوليغارشيين		1.0	أوليمبياديين
6484	المؤثرين		0.0	
6485	بشدة		0.0	
6486	سابقًا		0.0	
6487	.		0.0	
6488	لم		0.0	
6489	يرد		0.0	
6490	حتى		0.0	
6491	تغييرهم		0.0	
6492	جذريًا		0.0	
6493	أو		0.0	
6494	إزاحة		0.0	
6495	أفراد		0.0	
6496	معدودين		0.0	
6497	أو		0.0	
6498	التحالف		0.0	
6499	مع		0.0	
6500	مجموعة		0.0	
6501	منهم		0.0	
6502	ضد		0.0	
6503	أخرى		0.0	
6504	.		0.0	
6505	لقد		0.0	
6506	أعلن		0.0	
6507	بكل		0.0	
6508	بساطة		0.0	
6509	الحرب		0.0	
6510	ضد		0.0	
6511	الجميع		0.0	
6512	.\n		0.0	
6513	\n		0.0	
6514	حرب		0.0	
6515	دونكيشوتية		1.0	نيكوتينية
6516	خطيرة		0.0	
6517	\n		0.0	
6518	\n		0.0	
6519	\n		0.0	
6520	وأكد		0.0	
6521	التقرير		0.0	
6522	أن		0.0	
6523	الوزير		0.0	
6524	الأول		0.0	
6525	لم		0.0	
6526	يرد		0.0	
6527	التراجع		0.0	
6528	،		0.0	
6529	فبعد		0.0	
6530	إحساسه		0.0	
6531	ببدايات		0.0	
6532	بروز		0.0	
6533	تأييد		0.0	
6534	شعبي		0.0	
6535	لقراراته		0.0	
6536	،		0.0	
6537	زاد		0.0	
6538	تبّون		0.0	
6539	من		0.0	
6540	وتيرة		0.0	
6541	هجومه		0.0	
6542	على		0.0	
6543	رجال		0.0	
6544	المال		0.0	
6545	الذين		0.0	
6546	يتدخلون		0.0	
6547	في		0.0	
6548	أعمال		0.0	
6549	الحكومة		0.0	
6550	.\n		0.0	
6551	\n		0.0	
6552	وأراد		0.0	
6553	تبون		0.0	
6554	تجميد		0.0	
6555	نشاط		0.0	
6556	علي		0.0	
6557	حداد		0.0	
6558	،		0.0	
6559	أحد		0.0	
6560	أقوى		0.0	
6561	رجال		0.0	
6562	الأعمال		0.0	
6563	في		0.0	
6564	البلد		0.0	
6565	بإرساله		0.0	
6566	«		0.0	
6567	إخطارات		0.0	
6568	قانونية		0.0	
6569	»		0.0	
6570	في		0.0	
6571	الصحافة		0.0	
6572	العمومية		0.0	
6573	بسبب		0.0	
6574	تأخر		0.0	
6575	مشاريعه		0.0	
6576	العمومية		0.0	
6577	.		0.0	
6578	ويضيف		0.0	
6579	التقرير		0.0	
6580	أن		0.0	
6581	تبون		0.0	
6582	باشر		0.0	
6583	بمسح		0.0	
6584	إرث		0.0	
6585	وزير		0.0	
6586	الصناعة		0.0	
6587	السابق		0.0	
6588	عبد		0.0	
6589	السلام		0.0	
6590	بشوارب		0.0	
6591	المقرّب		0.0	
6592	من		0.0	
6593	حداد		0.0	
6594	،		0.0	
6595	وقد		0.0	
6596	قام		0.0	
6597	بإيقاف		0.0	
6598	عدة		0.0	
6599	مشاريع		0.0	
6600	لمصانع		0.0	
6601	تركيب		0.0	
6602	السيارات		0.0	
6603	التي		0.0	
6604	وصفها		0.0	
6605	وزير		0.0	
6606	الصناعة		0.0	
6607	الجديد		0.0	
6608	في		0.0	
6609	حكومته		0.0	
6610	بأنها		0.0	
6611	«		0.0	
6612	وسيلة		0.0	
6613	للاستيراد		0.0	
6614	المقنّع		0.0	
6615	».		0.0	
6616	بعد		0.0	
6617	ذلك		0.0	
6618	وجّه		0.0	
6619	تبون		0.0	
6620	اهتمامه		0.0	
6621	صوب		0.0	
6622	مجموعة		0.0	
6623	«		0.0	
6624	عمر		0.0	
6625	بن		0.0	
6626	عمر		0.0	
6627	»		0.0	
6628	المتخصصة		0.0	
6629	في		0.0	
6630	الصناعات		0.0	
6631	الغذائية		0.0	
6632	،		0.0	
6633	فقام		0.0	
6634	بتقليم		0.0	
6635	أظفارها		0.0	
6636	بإلغائه		0.0	
6637	امتيازات		0.0	
6638	اقتصادية		0.0	
6639	كانت		0.0	
6640	قد		0.0	
6641	مُنحت		0.0	
6642	لهذه		0.0	
6643	المجموعة		0.0	
6644	في		0.0	
6645	عهد		0.0	
6646	الحكومة		0.0	
6647	السابقة		0.0	
6648	.\n		0.0	
6649	\n		0.0	
6650	إن		0.0	
6651	قساوة		0.0	
6652	تبون		0.0	
6653	تجاه		0.0	
6654	رجال		0.0	
6655	الأعمال		0.0	
6656	أكسبته		0.0	
6657	زخمًا		0.0	
6658	شعبيًا		0.0	
6659	،		0.0	
6660	لكنها		0.0	
6661	استدعت		0.0	
6662	بطريقة		0.0	
6663	غير		0.0	
6664	مباشرة		0.0	
6665	اتحاد		0.0	
6666	جميع		0.0	
6667	رجال		0.0	
6668	الأعمال		0.0	
6669	الذين		0.0	
6670	بسطوا		0.0	
6671	نفوذهم		0.0	
6672	في		0.0	
6673	دواليب		0.0	
6674	السلطة		0.0	
6675	.\n		0.0	
6676	\n		0.0	
6677	«		0.0	
6678	وراء		0.0	
6679	كل		0.0	
6680	أوليغارشي		6.0	أوليغاري;أوليغارني;أوليغ ارشي;أوليغا رشي;أوليغار شي;أوأوليا
6681	هنالك		0.0	
6682	قوة		0.0	
6683	سياسية		0.0	
6684	تقف		0.0	
6685	خلفه		0.0	
6686	.		0.0	
6687	رجال		0.0	
6688	الأعمال		0.0	
6689	هؤلاء		0.0	
6690	يقسمون		0.0	
6691	الكعكة		0.0	
6692	مع		0.0	
6693	حلفائهم		0.0	
6694	من		0.0	
6695	السياسيين		0.0	
6696	الذين		0.0	
6697	يحمونهم		0.0	
6698	ويدعمونهم		0.0	
6699	.		0.0	
6700	تبون		0.0	
6701	استخف		0.0	
6702	بهذه		0.0	
6703	القوى		0.0	
6704	السياسية		0.0	
6705	وبشبكتها		0.0	
6706	داخل		0.0	
6707	الدولة		0.0	
6708	ومقدرتها		0.0	
6709	على		0.0	
6710	إفشاله		0.0	
6711	»،		0.0	
6712	يشير		0.0	
6713	عضو		0.0	
6714	المكتب		0.0	
6715	السياسي		0.0	
6716	لأحد		0.0	
6717	أكبر		0.0	
6718	الأحزاب		0.0	
6719	السياسية		0.0	
6720	في		0.0	
6721	البلد		0.0	
6722	.\n		0.0	
6723	\n		0.0	
6724	وهنالك		0.0	
6725	أيضا		0.0	
6726	سعيد		0.0	
6727	بوتفليقة		1.0	تفليقيات
6728	الذي		0.0	
6729	يصرّح		0.0	
6730	بشكل		0.0	
6731	علني		0.0	
6732	بمخالفته		0.0	
6733	لسياسات		0.0	
6734	«		0.0	
6735	الفارس		0.0	
6736	الوحيد		0.0	
6737	»		0.0	
6738	تبّون		0.0	
6739	،		0.0	
6740	ويطمئن		0.0	
6741	شقيق		0.0	
6742	الرئيس		0.0	
6743	مقربيه		0.0	
6744	من		0.0	
6745	رجال		0.0	
6746	الأعمال		0.0	
6747	بأنه		0.0	
6748	صُدِم		0.0	
6749	من		0.0	
6750	«		0.0	
6751	قرارات		0.0	
6752	تبون		0.0	
6753	الاقتصادية		0.0	
6754	التي		0.0	
6755	تتسم		0.0	
6756	بالشعبوية		6.0	بالشعوبية;بالشعروية;بالشعبية;وبالشعبية;بالتعبوية;بالوعية
6757	».\n		0.0	
6758	\n		0.0	
6759	«		0.0	
6760	أوقفت		0.0	
6761	السلع		0.0	
6762	في		0.0	
6763	الموانئ		0.0	
6764	جراء		0.0	
6765	قرارات		0.0	
6766	جذرية		0.0	
6767	أخذت		0.0	
6768	دون		0.0	
6769	إجراء		0.0	
6770	أيّة		0.0	
6771	مشاورات		0.0	
6772	،		0.0	
6773	البنوك		0.0	
6774	لم		0.0	
6775	تعد		0.0	
6776	تعرف		0.0	
6777	إلى		0.0	
6778	أين		0.0	
6779	تتجه		0.0	
6780	أو		0.0	
6781	مع		0.0	
6782	من		0.0	
6783	تتعامل		0.0	
6784	،		0.0	
6785	الشركاء		0.0	
6786	الأجانب		0.0	
6787	انتابهم		0.0	
6788	الخوف		0.0	
6789	والقنصليات		0.0	
6790	الأجنبية		0.0	
6791	طالبت		0.0	
6792	الرئاسة		0.0	
6793	بتوضيحات		0.0	
6794	»،		0.0	
6795	يصرّح		0.0	
6796	للموقع		0.0	
6797	رجلُ		0.0	
6798	أعمال		0.0	
6799	وصديق		0.0	
6800	مقرّب		0.0	
6801	من		0.0	
6802	الرئاسة		0.0	
6803	.\n		0.0	
6804	\n		0.0	
6805	اقرأ		0.0	
6806	أيضًا		0.0	
6807	:		0.0	
6808	الجزائر		0.0	
6809	والأردن		0.0	
6810	من		0.0	
6811	أكثر		0.0	
6812	10		0.0	
6813	دول		0.0	
6814	أمانًا		0.0	
6815	حول		0.0	
6816	العالم		0.0	
6817	..		0.0	
6818	مؤشر		0.0	
6819	الأمان		0.0	
6820	العالمي		0.0	
6821	2017		0.0	
6822	\n		0.0	
6823	ضغوطات		0.0	
6824	كبيرة		0.0	
6825	\n		0.0	
6826	\n		0.0	
6827	\n		0.0	
6828	انتهى		0.0	
6829	الأوليغارشيون		1.0	بروليتاريون
6830	بإقناع		0.0	
6831	سعيد		0.0	
6832	بوتفليقة		1.0	تفليقيات
6833	بالتدخل		0.0	
6834	في		0.0	
6835	اللعبة		0.0	
6836	.		0.0	
6837	ارتكب		0.0	
6838	تبون		0.0	
6839	خطأً		0.0	
6840	استراتيجيًا		0.0	
6841	بتجاهل		0.0	
6842	سعيد		0.0	
6843	بوتفليقة		1.0	تفليقيات
6844	.		0.0	
6845	وأكثر		0.0	
6846	من		0.0	
6847	ذلك		0.0	
6848	،		0.0	
6849	يصرّح		0.0	
6850	لمقربيه		0.0	
6851	بأنه		0.0	
6852	ليس		0.0	
6853	مطالبًا		0.0	
6854	بأي		0.0	
6855	توضحيات		0.0	
6856	ليقدمها		0.0	
6857	لشقيق		0.0	
6858	الرئيس		0.0	
6859	.		0.0	
6860	ويضيف		0.0	
6861	التقرير		0.0	
6862	أن		0.0	
6863	الدبلوماسيين		0.0	
6864	الفرنسيين		0.0	
6865	لا		0.0	
6866	يتفهمون		0.0	
6867	سبب		0.0	
6868	اختيار		0.0	
6869	تبّون		0.0	
6870	وزيرًا		0.0	
6871	أول		0.0	
6872	،		0.0	
6873	في		0.0	
6874	حين		0.0	
6875	أن		0.0	
6876	سابقه		0.0	
6877	عبد		0.0	
6878	المالك		0.0	
6879	سلال		0.0	
6880	–		0.0	
6881	الذي		0.0	
6882	أحسن		0.0	
6883	معاملة		0.0	
6884	الفرنسيين		0.0	
6885	–		0.0	
6886	كان		0.0	
6887	يبدو		0.0	
6888	مُناسبًا		0.0	
6889	ويمكن		0.0	
6890	الاعتماد		0.0	
6891	عليه		0.0	
6892	.\n		0.0	
6893	\n		0.0	
6894	وبعد		0.0	
6895	إحساسه		0.0	
6896	بالخطر		0.0	
6897	اتّخذ		0.0	
6898	تبون		0.0	
6899	إجراءً		0.0	
6900	احتياطيًا		0.0	
6901	بمقابلته		0.0	
6902	رئيس		0.0	
6903	الوزراء		0.0	
6904	الفرنسي		0.0	
6905	إدوارد		5.0	إد وارد;إدوا رد;اردوا;وارد;ردوا
6906	فيليب		15.0	فيلبي;فليبي;فبليي;فسليب;فيلبب;فيليي;فيليل;فيلي;فيلب;فيبلي;بفيلي;فيليذ;فيذيب;فيصيب;فصليب
6907	في		0.0	
6908	7		0.0	
6909	أغسطس		0.0	
6910	(		0.0	
6911	آب		0.0	
6912	)		0.0	
6913	الجاري		0.0	
6914	،		0.0	
6915	من		0.0	
6916	أجل		0.0	
6917	طمأنة		0.0	
6918	الفرنسيين		0.0	
6919	على		0.0	
6920	مصالحهم		0.0	
6921	والتأكيد		0.0	
6922	على		0.0	
6923	التعاون		0.0	
6924	المشترك		0.0	
6925	.\n		0.0	
6926	\n		0.0	
6927	لكن		0.0	
6928	ذلك		0.0	
6929	اللقاء		0.0	
6930	لم		0.0	
6931	يكن		0.0	
6932	كافيًا		0.0	
6933	من		0.0	
6934	أجل		0.0	
6935	طمأنة		0.0	
6936	الفرنسيين		0.0	
6937	وإنهاء		0.0	
6938	شكوكهم		0.0	
6939	.		0.0	
6940	حتى		0.0	
6941	إن		0.0	
6942	الصينيين		0.0	
